Ano,Ciclo,Programa,Nome da Startup,Site,Estado,Status,Área de Negócio,Resumo
2023,2023.2,InovAtiva Brasil,PetLog,https://petlog.me,Rio Grande do Norte,Graduada,Pet,"Petlog is Brazil's leading pet well-being platform, focusing on pet safety, health, and socialization. It offers smart identification tags with digital vaccination records and social networking features for pet owners. The platform helps owners connect with other pet owners and discover pet-friendly locations."
2023,2023.2,InovAtiva Brasil,Pets Turistas,http://petsturistas.com.br,São Paulo,Acelerada,Pet,"Pets Turistas offers pet-friendly experiences in Brazil, including trails, beaches, and day-use locations. Upcoming events include day trips, wine tastings, and canicross competitions. Weekend getaways and adventures like rafting with dogs are also available."
2023,2023.2,InovAtiva Brasil,PHL BRASIL Turismo Educacional,https://www.phlbrasil.com,Rio de Janeiro,Acelerada,Outra,Not enough information
2023,2023.2,InovAtiva Brasil,PicDoc,https://picdoc.com.br/home/,São Paulo,Graduada,Saúde,"PicDoc is a Brazilian online platform connecting patients with healthcare professionals for video consultations.  It offers a range of specialties, 24/7 availability, and digital prescriptions. Users define their price, starting at R$60, and can access services via web or app."
2023,2023.2,InovAtiva Brasil,Pipedone,https://pipedone.com,Rio Grande do Norte,Acelerada,Setor seguros,Not enough information
2023,2023.2,InovAtiva Brasil,Pipibox Comercio de Equipamentos para Animais,http://www.pipibox.org,Santa Catarina,Acelerada,Pet,"PIPIBOX is a Brazilian company offering an automatic, self-cleaning litter box for cats and small dogs. The product features a scooping system that deposits waste into a lined receptacle. It is designed for easy maintenance, odor control, and pet comfort."
2023,2023.2,InovAtiva Brasil,Plataforma Amplitude,http://www.amplitudeapp.com.br,São Paulo,Acelerada,Educação,Invalid link
2023,2023.2,InovAtiva Brasil,Potencia School,http://www.sejapotencia.com,São Paulo,Acelerada,Educação,"Potencia One offers courses and content, including a 12-week innovation mentorship program.
The mentorship includes collective and individual sessions, plus immersion in São Paulo hubs.
Topics covered range from entrepreneurship and ChatGPT to digital marketing and design thinking."
2023,2023.2,InovAtiva Brasil,POUPAVE,http://www.fptecnologia.tec.br,Paraná,Acelerada,Agronegócio,"FP Tecnologia offers personalized solutions for avicultores (poultry farmers) in Brazil. Their Poupave solution includes sensors, data monitoring, and AI integration for improved flock health. The company provides hardware, software, calibration, and maintenance services to optimize poultry farming outcomes."
2023,2023.2,InovAtiva Brasil,Processo de geracao e armazenamento de H2 verde,http://www.riopetroleo.com/https://www.linkedin.com/company/riopetroleo/,Rio de Janeiro,Acelerada,Energia,Not enough information
2023,2023.2,InovAtiva Brasil,Projeto Robô Plataforma de Tiro. LAWS,https://youtu.be/dcDRIZKauL4,Rio Grande do Sul,Acelerada,Indústria de Defesa,Not enough information
2023,2023.2,InovAtiva Brasil,Putz Filmes,http://putzfilmes.com.br/,Minas Gerais,Graduada,Video,"Putz Filmes is a Brazilian audio-visual startup specializing in data-driven video production using AI. They offer personalized video solutions for various sectors, including events, retail, and industry. The company aims to revolutionize communication between businesses and people through smart videos, connecting clients and freelancers."
2023,2023.2,InovAtiva Brasil,RARM CONTABILIDADE ESTRATÉGICA,http://www.rarmcontabilidade.com.br,Paraná,Graduada,Setor financeiro,Not enough information
2023,2023.2,InovAtiva Brasil,Recanto Desenvolvimento,https://www.recantodesenvolvimento.com/nave,Paraná,Graduada,Educação,"NAVE Consciência Digital is a program for children (8-16) addressing excessive screen time, internet safety, and responsibility. It teaches kids to identify and combat digital ""villains"" through engaging content and weekly live sessions. The program includes parental support with monthly lessons and resources."
2023,2023.2,InovAtiva Brasil,Repplico,https://reppli.co,Distrito Federal,Acelerada,Outra,"Études is an architectural firm merging creativity and functionality, offering services from renovation to project management. They provide resources like the Études Architect App for collaboration and a newsletter for design insights. CEO Annie Steiner praises Études for saving time and unlocking new insights."
2023,2023.2,InovAtiva Brasil,Sandora,http://www.sandora.me,Alagoas,Graduada,Serviços de Intermediação,"Sandora is a platform helping Brazilian companies comply with gender equality laws and psychosocial risk management. It automates compliance, offers a secure reporting channel, training, and audit-ready reports. Non-compliance can lead to fines, lawsuits, and reputational damage, which Sandora helps avoid."
2023,2023.2,InovAtiva Brasil,Saphir,https://saphir.com.br,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,"Saphir is a cloud solutions provider offering services like cloud servers, managed cloud computing, and cloud backups. They specialize in cloud migration and ERP solutions, offering expertise in optimizing cloud environments for businesses. Customer testimonials highlight Saphir's security, quality, and responsive support."
2023,2023.2,InovAtiva Brasil,SCEA – Sistema de Cobrança Eletrônica Automatizada,https://www.linkedin.com/company/adn-tecnologia,Bahia,Graduada,Tecnologia da Informação e Comunicação,Not enough information
2023,2023.2,InovAtiva Brasil,Seeliefy Soluções Criativas,https://www.linkedin.com/company/seeliefy/,São Paulo,Acelerada,Entretenimento e Games,Not enough information
2023,2023.2,InovAtiva Brasil,Standlyc Company,https://instagram.com/standlycompany?igshid=MzRlODBiNWFlZA==,Sergipe,Acelerada,Cosméticos,Not enough information
2023,2023.2,InovAtiva Brasil,Suite Place - Negócios Imobiliários,http://www.suite.place/mvp,Tocantins,Graduada,Mercado Imobiliário,"Suite Place appears to be a Brazilian real estate platform. It offers online booking, financing options, and partner services. The site includes help resources, contact information, and legal policies."
2023,2023.2,InovAtiva Brasil,Table Talks,https://lp.tabletalks.com.br,São Paulo,Graduada,Educação,"Table Talks offers a new English learning method focused on immersion, practice, and real-life situations. It uses video calls with instructors, personalized content, and flexible scheduling. They claim fluency can be achieved faster than traditional methods, with options to prepare for TOEFL/IELTS exams."
2023,2023.2,InovAtiva Brasil,Tanque Saudável,https://www.tanquesaudavel.com.br/,Rondônia,Graduada,Pesca,"Tanque Saudável is a Brazilian startup providing a system for managing water quality in fish farming tanks. It uses sensors to monitor parameters like temperature, turbidity, and pH. The data is sent remotely to recommend actions for maintaining water quality."
2023,2023.2,InovAtiva Brasil,Terra Soul,http://www.terrasoul.com.br,Minas Gerais,Graduada,Cosméticos,Invalid link
2023,2023.2,InovAtiva Brasil,Tia do Idioma,https://tiadoidioma.com.br/,Rio de Janeiro,Graduada,Educação,Invalid link
2023,2023.2,InovAtiva Brasil,Tote,http://www.totefretes.com.br,Paraná,Acelerada,Serviços de Intermediação,Invalid link
2023,2023.2,InovAtiva Brasil,Trevo Influence,https://www.linkedin.com/company/trevoinfluence/,Minas Gerais,Acelerada,Marketing e Mídia,Not enough information
2023,2023.2,InovAtiva Brasil,Tripee,http://tripee.to,São Paulo,Graduada,Mobilidade Urbana,Not enough information
2023,2023.2,InovAtiva Brasil,"Trocamotor: ""o marketplace multicanal de veículos""",https://www.trocamotor.com.br/,São Paulo,Acelerada,Varejo,"Trocamotor is a Brazilian online marketplace for buying and selling vehicles, parts, and services. It features listings for cars, motorcycles, trucks, buses, maritime vessels, and even aircraft. The platform also includes categories for industrial equipment and related items."
2023,2023.2,InovAtiva Brasil,Tunero,http://www.tunero.club,Bahia,Graduada,Automóveis,Not enough information
2023,2023.2,InovAtiva Brasil,URBESGG Digital Twins,http://urbesgg.com,Santa Catarina,Graduada,Gestão Pública,URBESGG is a climate tech company focused on sustainable urban development in Brazil. They offer AI-powered analysis and solutions for mitigating urban heat islands. The company partners with various organizations and has received awards for its innovative approach.
2023,2023.2,InovAtiva Brasil,VaiPraConta,http://www.vaipraconta.com.br,Minas Gerais,Graduada,Setor financeiro,"Vai Pra Conta helps individuals and businesses manage finances, offering benefits like CashInvests on bill payments and accessible investment systems. It enables users to earn money by paying bills on time and provides financial progress tracking. The platform also offers solutions for businesses to improve customer acquisition and loyalty."
2023,2023.2,InovAtiva Brasil,Vamos Vistorias,https://www.vamosvistorias.com,Rio Grande do Sul,Acelerada,Mercado Imobiliário,"Vamos Vistorias offers a system for residential property inspections, aiming to streamline the process. Their platform enables detailed reports with images and videos, accessible via mobile or computer. They provide standardized reports for increased quality and offer free trials, catering to various real estate clients."
2023,2023.2,InovAtiva Brasil,Vaxys,http://www.vaxys.com.br,São Paulo,Graduada,Saúde,"Vaxys is a Brazilian online platform for finding and scheduling vaccinations. It offers various vaccine packages and individual vaccines, including those for Meningitis, Pneumococcal, and Herpes Zoster. Users can search for nearby clinics and choose between in-clinic or at-home vaccination services."
2023,2023.2,InovAtiva Brasil,Vitalnex,https://www.instagram.com/vitalnex/,Paraná,Graduada,Saúde,Not enough information
2023,2023.2,InovAtiva Brasil,Vou Pra Lá,http://www.vouprala.com.br,São Paulo,Graduada,Turismo e Hotelaria,"Vou Pra Lá (VPL) simplifies group travel in Brazil with customizable payment options for hotels and events. The platform offers features like split payments, one-click booking, and curated suppliers. User testimonials highlight the site's ease of use and attentive customer service."
2023,2023.2,InovAtiva Brasil,V-Quality (Sistema de Gestão e Controle da Qualidade),http://venxtecnologia.com.br,Rio Grande do Norte,Graduada,Saúde,"VENX Tecnologia offers intelligent software solutions for businesses in Brazil, focusing on process simplification and cost reduction. They provide customized systems and entrepreneurial education to improve sales, services, and financial management. Key solutions include V-Quality, V-Clinic, V-ERP, V-ATM and website development."
2023,2023.2,InovAtiva Brasil,We Guide,http://www.weguide.com.br,Paraíba,Acelerada,Turismo e Hotelaria,"We Guide connects travelers with local tour guides in Paraíba, Brazil. They offer immersive experiences and qualified guides for various tourist regions. Popular tours include historical sites, beaches, and indigenous/quilombola community visits."
2023,2023.2,InovAtiva Brasil,WONOW STUDIO,https://www.wonow.com.br,Santa Catarina,Graduada,Tecnologia da Informação e Comunicação,"Wonow is a Brazilian startup that offers a platform to centralize, organize, and automate conversations, document issuance, and third-party data processing. It uses AI to improve efficiency and compliance through WhatsApp, email, and other channels. The platform integrates systems and automates workflows for clients, collaborators, and suppliers to transform data into action."
